Area,County,CancerType,Year,Sex,AgeAdjustedRate,CaseCount,Population
'Louisiana','Winn Parish','Lung and Bronchus','2013-2017','Male and Female','56.2','57','73185'
'Louisiana','Lincoln Parish','Lung and Bronchus','2013-2017','Male and Female','55.0','132','236820'
'Louisiana','Vermilion Parish','Lung and Bronchus','2013-2017','Male and Female','68.5','240','298804'
'Louisiana','St. John the Baptist Parish','Lung and Bronchus','2013-2017','Male and Female','59.1','144','217620'
'Louisiana','St. Mary Parish','Lung and Bronchus','2013-2017','Male and Female','68.4','223','262485'
'Louisiana','Tangipahoa Parish','Lung and Bronchus','2013-2017','Male and Female','69.1','479','644267'
'Louisiana','St. Helena Parish','Lung and Bronchus','2013-2017','Male and Female','66.0','50','52566'
'Louisiana','Concordia Parish','Lung and Bronchus','2013-2017','Male and Female','65.9','87','101032'
'Louisiana','Jefferson Parish','Lung and Bronchus','2013-2017','Male and Female','63.2','1714','2176747'
'Louisiana','Claiborne Parish','Lung and Bronchus','2013-2017','Male and Female','67.5','75','81486'
'Louisiana','Lafayette Parish','Lung and Bronchus','2013-2017','Male and Female','61.7','728','1189088'
'Louisiana','St. Charles Parish','Lung and Bronchus','2013-2017','Male and Female','54.4','149','263355'
'Louisiana','Iberville Parish','Lung and Bronchus','2013-2017','Male and Female','83.8','166','165449'
'Louisiana','St. Bernard Parish','Lung and Bronchus','2013-2017','Male and Female','87.4','189','225183'
'Louisiana','St. Landry Parish','Lung and Bronchus','2013-2017','Male and Female','77.0','384','417890'
'Louisiana','West Carroll Parish','Lung and Bronchus','2013-2017','Male and Female','85.9','66','56369'
'Louisiana','St. Martin Parish','Lung and Bronchus','2013-2017','Male and Female','74.8','234','268080'
'Louisiana','West Baton Rouge Parish','Lung and Bronchus','2013-2017','Male and Female','77.1','110','127531'
'Louisiana','Webster Parish','Lung and Bronchus','2013-2017','Male and Female','77.6','217','200017'
'Louisiana','Terrebonne Parish','Lung and Bronchus','2013-2017','Male and Female','80.5','488','564601'
'Louisiana','Vernon Parish','Lung and Bronchus','2013-2017','Male and Female','85.4','199','258963'
'Louisiana','Tensas Parish','Lung and Bronchus','2013-2017','Male and Female','76.8','31','23800'
'Louisiana','Jefferson Davis Parish','Lung and Bronchus','2013-2017','Male and Female','80.6','157','157049'
'Louisiana','Iberia Parish','Lung and Bronchus','2013-2017','Male and Female','69.9','291','366368'
'Louisiana','Orleans Parish','Lung and Bronchus','2013-2017','Male and Female','57.1','1213','1935859'
'Louisiana','Lafourche Parish','Lung and Bronchus','2013-2017','Male and Female','63.0','361','490244'
'Louisiana','Rapides Parish','Lung and Bronchus','2013-2017','Male and Female','65.0','520','659487'
'Louisiana','St. Tammany Parish','Lung and Bronchus','2013-2017','Male and Female','61.7','946','1244295'
'Louisiana','Plaquemines Parish','Lung and Bronchus','2013-2017','Male and Female','59.7','74','116968'
'Louisiana','Ascension Parish','Lung and Bronchus','2013-2017','Male and Female','62.4','339','595847'
'Louisiana','Cameron Parish','Lung and Bronchus','2013-2017','Male and Female','59.0','26','34082'
'Louisiana','De Soto Parish','Lung and Bronchus','2013-2017','Male and Female','61.6','111','135737'
'Louisiana','Caldwell Parish','Lung and Bronchus','2013-2017','Male and Female','104.3','68','50009'
'Louisiana','Richland Parish','Lung and Bronchus','2013-2017','Male and Female','73.1','94','103098'
'Louisiana','West Feliciana Parish','Lung and Bronchus','2013-2017','Male and Female','86.5','84','76883'
'Louisiana','Washington Parish','Lung and Bronchus','2013-2017','Male and Female','71.0','222','232117'
'Louisiana','Assumption Parish','Lung and Bronchus','2013-2017','Male and Female','70.9','99','114468'
'Louisiana','Livingston Parish','Lung and Bronchus','2013-2017','Male and Female','73.5','520','685000'
'Louisiana','La Salle Parish','Lung and Bronchus','2013-2017','Male and Female','88.6','82','74648'
'Louisiana','Red River Parish','Lung and Bronchus','2013-2017','Male and Female','75.6','46','43573'
'Louisiana','Evangeline Parish','Lung and Bronchus','2013-2017','Male and Female','73.0','143','168562'
'Louisiana','Madison Parish','Lung and Bronchus','2013-2017','Male and Female','66.7','44','58107'
'Louisiana','Natchitoches Parish','Lung and Bronchus','2013-2017','Male and Female','64.3','146','195270'
'Louisiana','Morehouse Parish','Lung and Bronchus','2013-2017','Male and Female','81.6','142','131501'
'Louisiana','Ouachita Parish','Lung and Bronchus','2013-2017','Male and Female','75.1','651','781949'
'Louisiana','Allen Parish','Lung and Bronchus','2013-2017','Male and Female','71.0','104','128381'
'Louisiana','Calcasieu Parish','Lung and Bronchus','2013-2017','Male and Female','67.3','774','993273'
'Louisiana','Avoyelles Parish','Lung and Bronchus','2013-2017','Male and Female','78.3','204','205223'
'Louisiana','Catahoula Parish','Lung and Bronchus','2013-2017','Male and Female','90.8','59','50110'
'Louisiana','East Feliciana Parish','Lung and Bronchus','2013-2017','Male and Female','70.6','92','97806'
'Louisiana','Beauregard Parish','Lung and Bronchus','2013-2017','Male and Female','77.3','170','182858'
'Louisiana','East Carroll Parish','Lung and Bronchus','2013-2017','Male and Female','97.0','41','36585'
'Louisiana','Grant Parish','Lung and Bronchus','2013-2017','Male and Female','79.7','104','111556'
'Louisiana','Bienville Parish','Lung and Bronchus','2013-2017','Male and Female','68.0','71','68995'
'Louisiana','Acadia Parish','Lung and Bronchus','2013-2017','Male and Female','80.3','285','312946'
'Louisiana','Franklin Parish','Lung and Bronchus','2013-2017','Male and Female','72.9','100','101962'
'Louisiana','Caddo Parish','Lung and Bronchus','2013-2017','Male and Female','69.9','1080','1254001'
'Louisiana','St. James Parish','Lung and Bronchus','2013-2017','Male and Female','63.3','88','107355'
'Louisiana','Union Parish','Lung and Bronchus','2013-2017','Male and Female','72.4','119','112501'
'Louisiana','Bossier Parish','Lung and Bronchus','2013-2017','Male and Female','64.1','435','627492'
'Louisiana','Jackson Parish','Lung and Bronchus','2013-2017','Male and Female','76.5','85','79859'
'Maine','Lincoln County','Lung and Bronchus','2013-2017','Male and Female','59.2','176','170085'
'Maine','Sagadahoc County','Lung and Bronchus','2013-2017','Male and Female','59.9','158','175774'
'Maine','Franklin County','Lung and Bronchus','2013-2017','Male and Female','63.1','135','150718'
'Maine','Hancock County','Lung and Bronchus','2013-2017','Male and Female','66.1','296','272468'
'Maine','Cumberland County','Lung and Bronchus','2013-2017','Male and Female','61.6','1165','1446733'
'Maine','Androscoggin County','Lung and Bronchus','2013-2017','Male and Female','81.3','567','536818'
'Maine','Oxford County','Lung and Bronchus','2013-2017','Male and Female','86.3','383','286353'
'Maine','Somerset County','Lung and Bronchus','2013-2017','Male and Female','87.5','327','254660'
'Maine','Kennebec County','Lung and Bronchus','2013-2017','Male and Female','72.4','635','606780'
'Maine','Piscataquis County','Lung and Bronchus','2013-2017','Male and Female','78.5','127','84805'
'Maine','Washington County','Lung and Bronchus','2013-2017','Male and Female','88.8','242','159286'
'Maine','Penobscot County','Lung and Bronchus','2013-2017','Male and Female','81.9','835','760880'
'Maine','Knox County','Lung and Bronchus','2013-2017','Male and Female','64.5','222','199036'
'Maine','Waldo County','Lung and Bronchus','2013-2017','Male and Female','72.9','219','196425'
'Maine','Aroostook County','Lung and Bronchus','2013-2017','Male and Female','76.2','434','344330'
'Maine','York County','Lung and Bronchus','2013-2017','Male and Female','72.2','1059','1008722'
'Maryland','Montgomery County','Lung and Bronchus','2013-2017','Male and Female','30.7','1814','5164164'
'Maryland','Howard County','Lung and Bronchus','2013-2017','Male and Female','39.5','627','1557023'
'Maryland','Frederick County','Lung and Bronchus','2013-2017','Male and Female','47.3','650','1227857'
'Maryland','Prince Georges County','Lung and Bronchus','2013-2017','Male and Female','43.9','1953','4511817'
'Maryland','Talbot County','Lung and Bronchus','2013-2017','Male and Female','47.6','170','186984'
'Maryland','Calvert County','Lung and Bronchus','2013-2017','Male and Female','58.6','299','453844'
'Maryland','Charles County','Lung and Bronchus','2013-2017','Male and Female','52.3','402','779501'
'Maryland','Allegany County','Lung and Bronchus','2013-2017','Male and Female','76.7','408','362476'
'Maryland','Anne Arundel County','Lung and Bronchus','2013-2017','Male and Female','63.3','1982','2817888'
'Maryland','Dorchester County','Lung and Bronchus','2013-2017','Male and Female','65.0','162','161864'
'Maryland','Queen Annes County','Lung and Bronchus','2013-2017','Male and Female','70.7','234','245052'
'Maryland','Baltimore County','Lung and Bronchus','2013-2017','Male and Female','65.6','3406','4131934'
'Maryland','Caroline County','Lung and Bronchus','2013-2017','Male and Female','72.2','149','163717'
'Maryland','Baltimore City','Lung and Bronchus','2013-2017','Male and Female','81.6','2714','3093502'
'Maryland','Garrett County','Lung and Bronchus','2013-2017','Male and Female','45.2','106','147680'
'Maryland','Wicomico County','Lung and Bronchus','2013-2017','Male and Female','79.3','471','508517'
'Maryland','Cecil County','Lung and Bronchus','2013-2017','Male and Female','88.1','530','511650'
'Maryland','Kent County','Lung and Bronchus','2013-2017','Male and Female','57.0','96','98395'
'Maryland','Harford County','Lung and Bronchus','2013-2017','Male and Female','70.0','1053','1250062'
'Maryland','Somerset County','Lung and Bronchus','2013-2017','Male and Female','79.7','127','128971'
'Maryland','St. Marys County','Lung and Bronchus','2013-2017','Male and Female','72.0','412','554221'
'Maryland','Carroll County','Lung and Bronchus','2013-2017','Male and Female','57.0','600','836379'
'Maryland','Washington County','Lung and Bronchus','2013-2017','Male and Female','70.2','664','747123'
'Maryland','Worcester County','Lung and Bronchus','2013-2017','Male and Female','62.0','297','257548'
'Massachusetts','Hampshire County','Lung and Bronchus','2013-2017','Male and Female','51.2','501','805288'
'Massachusetts','Franklin County','Lung and Bronchus','2013-2017','Male and Female','55.0','291','355067'
'Massachusetts','Dukes County','Lung and Bronchus','2013-2017','Male and Female','56.6','78','86373'
'Massachusetts','Barnstable County','Lung and Bronchus','2013-2017','Male and Female','57.0','1252','1069558'
'Massachusetts','Suffolk County','Lung and Bronchus','2013-2017','Male and Female','61.3','2200','3914205'
'Massachusetts','Essex County','Lung and Bronchus','2013-2017','Male and Female','61.4','3011','3879120'
'Massachusetts','Bristol County','Lung and Bronchus','2013-2017','Male and Female','66.1','2348','2782957'
'Massachusetts','Berkshire County','Lung and Bronchus','2013-2017','Male and Female','62.8','660','639766'
'Massachusetts','Norfolk County','Lung and Bronchus','2013-2017','Male and Female','61.8','2717','3474296'
'Massachusetts','Hampden County','Lung and Bronchus','2013-2017','Male and Female','64.9','1882','2342951'
'Massachusetts','Worcester County','Lung and Bronchus','2013-2017','Male and Female','67.5','3274','4091468'
'Massachusetts','Middlesex County','Lung and Bronchus','2013-2017','Male and Female','55.8','5065','7921591'
'Massachusetts','Nantucket County','Lung and Bronchus','2013-2017','Male and Female','67.5','42','54745'
'Massachusetts','Plymouth County','Lung and Bronchus','2013-2017','Male and Female','68.4','2307','2545370'
'Michigan','Ottawa County','Lung and Bronchus','2013-2017','Male and Female','40.1','620','1404068'
'Michigan','Clinton County','Lung and Bronchus','2013-2017','Male and Female','42.0','201','386963'
'Michigan','Baraga County','Lung and Bronchus','2013-2017','Male and Female','46.7','30','42934'
'Michigan','Leelanau County','Lung and Bronchus','2013-2017','Male and Female','43.0','90','107911'
'Michigan','Washtenaw County','Lung and Bronchus','2013-2017','Male and Female','46.3','848','1814855'
'Michigan','Barry County','Lung and Bronchus','2013-2017','Male and Female','54.4','227','298213'
'Michigan','Charlevoix County','Lung and Bronchus','2013-2017','Male and Female','57.9','118','131103'
'Michigan','Alcona County','Lung and Bronchus','2013-2017','Male and Female','56.7','77','52007'
'Michigan','Benzie County','Lung and Bronchus','2013-2017','Male and Female','56.1','83','87359'
'Michigan','Houghton County','Lung and Bronchus','2013-2017','Male and Female','57.2','126','182252'
'Michigan','Eaton County','Lung and Bronchus','2013-2017','Male and Female','57.2','409','544223'
'Michigan','Iron County','Lung and Bronchus','2013-2017','Male and Female','56.0','68','56440'
'Michigan','Alger County','Lung and Bronchus','2013-2017','Male and Female','60.8','50','46308'
'Michigan','Kalamazoo County','Lung and Bronchus','2013-2017','Male and Female','55.6','789','1300313'
'Michigan','Livingston County','Lung and Bronchus','2013-2017','Male and Female','49.2','563','935382'
'Michigan','Alpena County','Lung and Bronchus','2013-2017','Male and Female','65.4','158','143665'
'Michigan','Branch County','Lung and Bronchus','2013-2017','Male and Female','69.0','199','217884'
'Michigan','Berrien County','Lung and Bronchus','2013-2017','Male and Female','69.1','759','776033'
'Michigan','Delta County','Lung and Bronchus','2013-2017','Male and Female','66.1','198','181896'
'Michigan','Cass County','Lung and Bronchus','2013-2017','Male and Female','60.8','237','257228'
'Michigan','Dickinson County','Lung and Bronchus','2013-2017','Male and Female','59.4','123','128482'
'Michigan','Emmet County','Lung and Bronchus','2013-2017','Male and Female','57.1','148','164833'
'Michigan','Grand Traverse County','Lung and Bronchus','2013-2017','Male and Female','62.0','391','456254'
'Michigan','Calhoun County','Lung and Bronchus','2013-2017','Male and Female','66.6','587','672634'
'Michigan','Gratiot County','Lung and Bronchus','2013-2017','Male and Female','70.9','184','206666'
'Michigan','Crawford County','Lung and Bronchus','2013-2017','Male and Female','63.9','82','69155'
'Michigan','Gogebic County','Lung and Bronchus','2013-2017','Male and Female','59.1','82','77877'
